rollrate,pitchrate,yawrate,ax,ay,az,beta,yawrate_noise,ax_noise,ay_noise,vx,vy,vz,betarate,pitch,roll,yaw
-0.0057179,4.67E-05,-0.0031919,0.65671,0.0011577,0.00047259,-0.00046387,0.30204,0.96194,0.30639,20.972,-0.0096606,0.045915,0.0033672,0.0033553,0.00017983,-11.521
-0.0052715,6.52E-05,-0.0036341,0.65633,-0.0023193,0.00010058,-0.00042873,-0.50165,0.15832,-0.50033,20.979,-0.0089498,0.045918,0.0036405,0.0033559,0.00012472,-11.521
-0.0047726,8.43E-05,-0.0040045,0.65596,-0.0051635,-0.00025554,-0.00039109,-0.6651,-0.0051357,-0.66626,20.985,-0.0081852,0.045917,0.0038704,0.0033566,7.43E-05,-11.521
-0.0042297,0.00010384,-0.0043,0.65559,-0.007059,-0.00058879,-0.00035132,-0.094467,0.56542,-0.097226,20.992,-0.0073744,0.045913,0.0040685,0.0033576,2.92E-05,-11.521
-0.0036464,0.00012373,-0.004516,0.65521,-0.0075238,-0.00089326,-0.00030966,0.90462,1.5644,0.90161,20.998,-0.0065218,0.045905,0.0042556,0.0033587,-1.04E-05,-11.521
-0.0030245,0.00014377,-0.004646,0.65483,-0.0062051,-0.0012182,-0.00026612,0.10997,0.76945,0.10841,21.005,-0.0056282,0.045895,0.0044416,0.00336,-4.40E-05,-11.521
-0.0023656,0.00016284,-0.0046839,0.65444,-0.0031586,-0.0016225,-0.00022078,0.85546,1.5146,0.85698,21.011,-0.0046948,0.04588,0.0046159,0.0033616,-7.11E-05,-11.521
-0.001667,0.00017973,-0.0046239,0.65405,0.0018131,-0.0020742,-0.0001738,0.076837,0.73551,0.083275,21.018,-0.0037236,0.045862,0.00477,0.0033633,-9.15E-05,-11.521
-0.00090544,0.00019368,-0.0044555,0.65363,0.010248,-0.0025312,-0.00012503,0.11738,0.77546,0.13208,21.024,-0.0027108,0.045839,0.0049946,0.0033652,-0.00010453,-11.521
-5.71E-05,0.00020444,-0.004158,0.65318,0.023562,-0.0029582,-7.34E-05,0.27718,0.93452,0.3049,21.031,-0.0016377,0.045812,0.005332,0.0033671,-0.00010957,-11.521
0.00088544,0.00021213,-0.0037118,0.6527,0.040741,-0.0033325,-1.81E-05,0.43908,1.0955,0.48354,21.038,-0.00048834,0.04578,0.005696,0.0033692,-0.00010564,-11.521
0.0019202,0.00021716,-0.0031066,0.6522,0.060266,-0.0036322,4.05E-05,-0.42954,0.22577,-0.36617,21.044,0.00073514,0.045745,0.0060077,0.0033714,-9.18E-05,-11.521
0.0030364,0.00022013,-0.0023389,0.6517,0.081412,-0.0038488,0.00010187,0.058982,0.71302,0.14273,21.051,0.002018,0.045708,0.0062321,0.0033736,-6.72E-05,-11.521
0.0042168,0.00022162,-0.0014092,0.65116,0.10396,-0.0039541,0.00016493,-0.13113,0.52144,-0.025768,21.057,0.0033408,0.045669,0.006358,0.0033758,-3.10E-05,-11.522
0.005443,0.00022145,-0.00031943,0.65063,0.12795,-0.0037565,0.00022875,0.69984,1.3508,0.8281,21.064,0.0046835,0.04563,0.006389,0.003378,1.72E-05,-11.522
0.0066974,0.00021856,0.0009279,0.6501,0.15358,-0.0033075,0.00029243,0.022315,0.67148,0.17497,21.07,0.0060278,0.045594,0.0063378,0.0033802,7.79E-05,-11.522
0.0079656,0.00021299,0.0023307,0.64955,0.18112,-0.0027921,0.00035524,-0.64886,-0.0016404,-0.47006,21.077,0.0073584,0.045564,0.0062192,0.0033823,0.00015128,-11.521
0.0092386,0.00020562,0.0038877,0.64898,0.21087,-0.0023053,0.00041657,-0.7748,-0.12971,-0.56782,21.083,0.008663,0.045538,0.0060491,0.0033844,0.0002374,-11.521
0.010512,0.00019765,0.0055983,0.64838,0.24312,-0.0018811,0.000476,0.18391,0.82669,0.42143,21.09,0.0099325,0.045517,0.0058427,0.0033864,0.00033631,-11.521
0.011786,0.00019019,0.0074631,0.64775,0.27815,-0.0015177,0.00053324,-0.2897,0.35058,-0.019016,21.096,0.011161,0.045501,0.0056129,0.0033883,0.00044802,-11.521
0.013065,0.00018409,0.0094836,0.64706,0.31622,-0.0012006,0.0005881,0.24868,0.88626,0.55542,21.102,0.012344,0.045487,0.0053709,0.0033902,0.00057256,-11.521
0.014354,0.00017992,0.011662,0.64632,0.35758,-0.00091716,0.00064052,0.72017,1.3548,1.0661,21.109,0.01348,0.045476,0.0051254,0.0033919,0.00070999,-11.521
0.015662,0.00017804,0.014003,0.64549,0.40244,-0.00065866,0.0006905,0.35045,0.98194,0.73889,21.115,0.014569,0.045469,0.0048834,0.0033936,0.00086049,-11.521
0.017,0.00017867,0.016511,0.64459,0.45101,-0.00042526,0.0007381,-0.71034,-0.082263,-0.27584,21.122,0.015613,0.045463,0.0046493,0.0033952,0.0010243,-11.521
0.018378,0.000182,0.019192,0.64359,0.50348,-0.00022026,0.00078341,-0.058965,0.56543,0.42532,21.128,0.016612,0.04546,0.0044261,0.0033968,0.0012018,-11.521
0.019807,0.00018819,0.022052,0.64247,0.56001,-4.72E-05,0.00082655,0.57542,1.1958,1.1134,21.135,0.01757,0.045459,0.0042142,0.0033984,0.0013933,-11.52
0.021295,0.00019748,0.0251,0.64123,0.62074,9.22E-05,0.00086763,0.25584,0.87197,0.85148,21.141,0.018488,0.045459,0.0040129,0.0034,0.0015996,-11.52
0.022854,0.00021074,0.028342,0.63985,0.6858,0.00034057,0.00090674,0.15244,0.76395,0.8099,21.148,0.019368,0.045461,0.0038198,0.0034016,0.0018212,-11.52
0.024489,0.00023141,0.031788,0.63832,0.75527,0.00083747,0.00094399,0.16812,0.77465,0.89161,21.154,0.020212,0.045467,0.0036452,0.0034032,0.0020588,-11.52
0.026178,0.00026147,0.035442,0.63664,0.82756,0.0013182,0.00097915,0.31778,0.91898,1.1099,21.16,0.021014,0.045477,0.0033723,0.0034049,0.0023133,-11.519
0.027893,0.00030027,0.039294,0.63486,0.90015,0.0016955,0.0010106,0.51821,1.1138,1.3791,21.167,0.021744,0.045493,0.0029207,0.0034068,0.0025849,-11.519
0.029597,0.00034649,0.043325,0.633,0.9731,0.0018883,0.0010367,-0.31969,0.26998,0.61008,21.173,0.022365,0.045511,0.0022971,0.0034089,0.0028738,-11.519
0.031249,0.00039904,0.047517,0.63107,1.0459,0.0019162,0.0010557,-0.090249,0.49331,0.90811,21.179,0.02284,0.04553,0.001503,0.0034113,0.0031796,-11.518
0.032817,0.00045664,0.051849,0.62908,1.1192,0.0018395,0.001066,-1.0044,-0.42719,0.062899,21.186,0.023139,0.045549,0.00058678,0.0034139,0.0035017,-11.518
0.034279,0.0005183,0.056305,0.62703,1.1931,0.0016702,0.0010666,-0.74474,-0.17401,0.39205,21.192,0.023239,0.045566,-0.0004259,0.0034168,0.0038391,-11.517
0.035618,0.00058341,0.060869,0.62488,1.2678,0.0014529,0.0010567,0.0832,0.64721,1.2902,21.198,0.023122,0.045582,-0.0015108,0.0034199,0.0041907,-11.516
0.03683,0.0006504,0.065527,0.62265,1.3436,0.0016211,0.0010357,-0.75367,-0.19654,0.52443,21.205,0.022776,0.045597,-0.0026385,0.0034233,0.0045552,-11.516
0.037909,0.00071559,0.070263,0.62042,1.4205,0.0021365,0.0010032,-0.077204,0.47295,1.273,21.211,0.022193,0.045616,-0.003796,0.0034269,0.0049314,-11.515
0.038859,0.00077878,0.075066,0.61814,1.4985,0.0024986,0.00095915,0.2308,0.77387,1.6542,21.217,0.021367,0.045639,-0.0049651,0.0034307,0.0053178,-11.514
0.039687,0.00084282,0.079924,0.61582,1.5778,0.0024957,0.00090339,0.5235,1.0594,2.0214,21.223,0.020298,0.045664,-0.0061261,0.0034345,0.0057133,-11.514
0.040407,0.00091153,0.084827,0.61344,1.6586,0.0021342,0.00083613,-0.058929,0.46968,1.5149,21.229,0.018988,0.045688,-0.0072626,0.0034384,0.0061167,-11.513
0.041036,0.00098836,0.089765,0.61099,1.741,0.0015249,0.0007577,-0.27499,0.24624,1.3762,21.235,0.017444,0.045706,-0.0083609,0.0034424,0.006527,-11.512
0.041592,0.0010759,0.094733,0.60847,1.825,0.0007979,0.00066854,-0.87461,-0.36088,0.85562,21.242,0.015673,0.045718,-0.0094106,0.0034465,0.0069433,-11.511
0.042093,0.0011757,0.099724,0.60584,1.9106,5.69E-05,0.00056917,-0.80797,-0.30185,1.0029,21.248,0.013687,0.045722,-0.010404,0.0034508,0.0073652,-11.51
0.042556,0.0012887,0.10473,0.60312,1.998,-0.00063609,0.00046019,-0.2392,0.25919,1.6541,21.254,0.011496,0.045719,-0.011335,0.0034553,0.007792,-11.509
0.042994,0.0014147,0.10976,0.60029,2.0858,-0.0011744,0.00034199,-0.17756,0.31298,1.7985,21.26,0.0091098,0.04571,-0.012254,0.0034602,0.0082234,-11.508
0.043412,0.0015534,0.11478,0.59734,2.1752,-0.0016465,0.00021491,0.21381,0.69637,2.2742,21.266,0.0065329,0.045696,-0.013112,0.0034656,0.0086594,-11.507
0.043821,0.0017052,0.11982,0.59428,2.2652,-0.0020979,7.94E-05,0.3123,0.78676,2.4576,21.272,0.0037776,0.045677,-0.013949,0.0034715,0.0090996,-11.506
0.04422,0.0018702,0.12485,0.59111,2.3561,-0.0025196,-6.42E-05,0.52554,0.9918,2.7568,21.278,0.00084552,0.045654,-0.014736,0.0034779,0.0095441,-11.504
0.044617,0.002048,0.12989,0.58781,2.4486,-0.0026549,-0.00021547,0.48899,0.94692,2.8077,21.283,-0.0022486,0.045627,-0.015464,0.003485,0.0099927,-11.503
0.045026,0.0022452,0.13494,0.58349,2.543,-0.0020553,-0.00037357,0.67391,1.1225,3.0819,21.289,-0.0054905,0.045604,-0.01611,0.003493,0.010445,-11.502
0.045454,0.0024651,0.14,0.57955,2.6393,-0.0016067,-0.00053774,-0.20469,0.23486,2.2946,21.295,-0.0088638,0.045586,-0.016686,0.0035018,0.010903,-11.501
0.045904,0.0027023,0.14509,0.57542,2.7369,-0.0015838,-0.00070735,0.058497,0.48883,2.6503,21.301,-0.012356,0.04557,-0.017209,0.0035118,0.011364,-11.499
0.046367,0.0029509,0.15018,0.57109,2.8345,-0.0020051,-0.00088237,-0.47739,-0.056488,2.2069,21.307,-0.015966,0.045552,-0.017766,0.0035229,0.011831,-11.498
0.046833,0.0032046,0.15529,0.56721,2.9319,-0.0027446,-0.001063,0.5643,0.97622,3.3409,21.312,-0.019696,0.045529,-0.018331,0.0035352,0.012302,-11.496
0.047286,0.0034589,0.1604,0.56334,3.0289,-0.003659,-0.0012494,0.40738,0.81032,3.2758,21.318,-0.023553,0.045497,-0.01893,0.0035488,0.012779,-11.494
0.047712,0.003711,0.1655,0.55944,3.1252,-0.0046242,-0.0014419,-0.16529,0.22865,2.7944,21.323,-0.027541,0.045456,-0.01955,0.0035634,0.013259,-11.493
0.048094,0.0039592,0.17058,0.55548,3.2199,-0.0054359,-0.0016409,0.29376,0.67866,3.3431,21.329,-0.031667,0.045405,-0.020239,0.0035791,0.013744,-11.491
0.048414,0.0042001,0.17563,0.5513,3.3143,-0.0052431,-0.0018467,0.0079551,0.38363,3.1466,21.334,-0.035942,0.04535,-0.020898,0.0035956,0.014233,-11.489
0.04866,0.0044251,0.18064,0.54731,3.4079,-0.0037426,-0.0020593,0.27185,0.63853,3.4991,21.34,-0.04036,0.045305,-0.021568,0.003613,0.014725,-11.488
0.048822,0.0046313,0.1856,0.54336,3.4999,-0.0020583,-0.0022785,0.93051,1.2883,4.2448,21.345,-0.044922,0.045276,-0.022271,0.0036309,0.015219,-11.486
0.048879,0.0048231,0.19049,0.53946,3.5897,-0.00082496,-0.0025049,0.32751,0.67648,3.7268,21.351,-0.049642,0.045262,-0.022987,0.0036491,0.015715,-11.484
0.048823,0.005007,0.1953,0.53563,3.6789,-0.00011125,-0.0027385,0.008416,0.34875,3.492,21.356,-0.054513,0.045258,-0.023681,0.0036674,0.01621,-11.482
0.04866,0.0051909,0.20004,0.53183,3.7665,0.00023029,-0.0029789,0.49211,0.8239,4.0586,21.361,-0.059532,0.045259,-0.024357,0.0036859,0.016705,-11.48
0.048393,0.00538,0.20469,0.5281,3.8535,0.00017704,-0.0032258,-0.096731,0.22668,3.5521,21.366,-0.064692,0.045261,-0.024984,0.0037044,0.017198,-11.478
0.048031,0.005577,0.20926,0.52442,3.9387,-0.0001583,-0.0034789,1.1793,1.4944,4.9087,21.371,-0.069985,0.045261,-0.025607,0.0037231,0.017688,-11.476
0.047572,0.0057825,0.21375,0.52077,4.0225,-0.00043783,-0.0037382,-0.18625,0.12077,3.6225,21.376,-0.075415,0.045258,-0.026227,0.0037419,0.018174,-11.474
0.047025,0.0059977,0.21816,0.51589,4.1053,-0.0007546,-0.0040036,0.028241,0.32597,3.9154,21.381,-0.080976,0.045252,-0.026809,0.003761,0.018655,-11.472
0.046404,0.006222,0.2225,0.51172,4.1873,-0.00095879,-0.0042746,-0.35645,-0.067225,3.6083,21.386,-0.086659,0.045244,-0.027354,0.0037805,0.01913,-11.469
0.045722,0.0064529,0.22674,0.50806,4.2683,-0.0012337,-0.0045508,0.66828,0.9496,4.7098,21.391,-0.092457,0.045233,-0.027854,0.0038003,0.0196,-11.467
0.044991,0.0066873,0.23089,0.50457,4.3475,-0.0015331,-0.0048318,0.8229,1.0966,4.9395,21.396,-0.098362,0.045219,-0.028348,0.0038206,0.020062,-11.465
0.044217,0.0069235,0.23493,0.50045,4.4254,-0.001383,-0.0051176,-0.36203,-0.096518,3.8285,21.401,-0.10437,0.045203,-0.028775,0.0038414,0.020517,-11.463
0.043408,0.0071758,0.23886,0.49727,4.5027,0.00047018,-0.0054073,-0.10256,0.15585,4.1613,21.406,-0.11047,0.045198,-0.029132,0.0038627,0.020964,-11.46
0.042574,0.0074537,0.24266,0.49403,4.5788,0.0022337,-0.0057002,1.1554,1.4068,5.4915,21.41,-0.11665,0.045212,-0.029423,0.0038849,0.021404,-11.458
0.041721,0.0077496,0.24636,0.49078,4.6533,0.003164,-0.0059958,0.17503,0.41946,4.582,21.415,-0.12288,0.04524,-0.029674,0.003908,0.021835,-11.455
0.040854,0.0080514,0.24994,0.48761,4.7253,0.00314,-0.0062937,0.56691,0.80459,5.0423,21.42,-0.12917,0.045272,-0.029936,0.0039323,0.022257,-11.453
0.03996,0.0083484,0.25339,0.48458,4.7942,0.0023359,-0.0065944,0.16589,0.39707,4.7067,21.424,-0.13553,0.0453,-0.0302,0.0039577,0.022671,-11.45
0.039025,0.0086324,0.25673,0.48164,4.86,0.0011754,-0.0068982,0.25328,0.47819,4.8565,21.429,-0.14196,0.045318,-0.030519,0.0039843,0.023076,-11.448
0.038053,0.0088976,0.25996,0.47892,4.9241,-0.00040751,-0.0072048,0.2121,0.43106,4.8763,21.433,-0.14845,0.045322,-0.030789,0.0040118,0.023472,-11.445
0.037047,0.0091402,0.26307,0.47637,4.9866,-0.002146,-0.0075139,0.28419,0.49749,5.0077,21.437,-0.155,0.045309,-0.03102,0.0040401,0.023858,-11.443
0.036014,0.0093582,0.26606,0.47363,5.0468,-0.0036809,-0.0078253,0.76656,0.97413,5.5473,21.442,-0.1616,0.045279,-0.031246,0.0040689,0.024234,-11.44
0.034958,0.0095424,0.26895,0.47112,5.1065,-0.0037245,-0.0081386,0.56242,0.76459,5.3999,21.446,-0.16825,0.045241,-0.031396,0.0040981,0.0246,-11.437
0.033891,0.0096896,0.27174,0.46856,5.1638,-0.002961,-0.0084533,0.13712,0.33394,5.0291,21.45,-0.17493,0.045208,-0.031541,0.0041273,0.024955,-11.435
0.032808,0.0098033,0.27441,0.46647,5.2186,-0.0024848,-0.0087695,0.27105,0.46311,5.2152,21.454,-0.18166,0.045181,-0.031695,0.0041562,0.0253,-11.432
0.031715,0.0098896,0.27697,0.46458,5.2717,-0.0025651,-0.0090872,0.48405,0.67166,5.4787,21.459,-0.18841,0.045156,-0.031818,0.0041844,0.025634,-11.429
0.03062,0.0099561,0.27942,0.46284,5.3232,-0.003072,-0.0094058,0.24329,0.42671,5.287,21.463,-0.19519,0.045128,-0.031898,0.0042118,0.025958,-11.426
0.029535,0.01001,0.28175,0.46114,5.3739,-0.0038237,-0.0097249,-0.14777,0.031617,4.9443,21.467,-0.20199,0.045094,-0.031898,0.0042384,0.02627,-11.424
0.028475,0.010059,0.28397,0.45957,5.4235,-0.0045852,-0.010044,0.11817,0.29377,5.2577,21.471,-0.20879,0.045052,-0.031833,0.004264,0.026572,-11.421
0.027446,0.010105,0.28607,0.45812,5.4708,-0.0051523,-0.010361,-0.45466,-0.2826,4.7301,21.475,-0.21557,0.045003,-0.031755,0.0042886,0.026864,-11.418
0.026443,0.01015,0.28805,0.45677,5.5165,-0.0055714,-0.010678,0.4696,0.63832,5.6981,21.479,-0.22234,0.044949,-0.031629,0.0043123,0.027146,-11.415
0.025471,0.010196,0.2899,0.45541,5.561,-0.0058967,-0.010994,0.00065078,0.16616,5.2718,21.483,-0.22909,0.044892,-0.03144,0.0043352,0.027418,-11.412
0.024535,0.010244,0.29164,0.45408,5.6044,-0.0061312,-0.011307,0.070945,0.23339,5.3838,21.486,-0.23579,0.044831,-0.031182,0.0043572,0.027681,-11.409
0.023637,0.010294,0.29326,0.45286,5.6467,-0.0062877,-0.011617,0.74542,0.90502,6.0988,21.49,-0.24243,0.044769,-0.030864,0.0043786,0.027934,-11.406
0.022777,0.010346,0.29477,0.45155,5.6875,-0.0061313,-0.011924,0.9977,1.1545,6.3904,21.494,-0.24901,0.044706,-0.03051,0.0043992,0.028179,-11.403
0.021958,0.010413,0.29617,0.45073,5.7283,-0.0042591,-0.012227,0.68858,0.84314,6.1208,21.498,-0.2555,0.044653,-0.030038,0.0044194,0.028416,-11.4
0.021184,0.010509,0.29747,0.44966,5.7679,-0.0020354,-0.012524,0.21448,0.36668,5.6849,21.502,-0.2619,0.044622,-0.029523,0.0044392,0.028645,-11.397
0.02045,0.01063,0.29866,0.44848,5.806,-0.00050433,-0.012817,0.16561,0.31542,5.673,21.505,-0.26818,0.04461,-0.02898,0.0044592,0.028866,-11.394
0.019755,0.010766,0.29978,0.44726,5.8428,0.00015839,-0.013104,0.59535,0.74283,6.1383,21.509,-0.27435,0.044609,-0.028417,0.0044794,0.02908,-11.391
0.019094,0.010907,0.30081,0.44604,5.8775,-8.50E-05,-0.013385,-0.48417,-0.33895,5.0925,21.513,-0.2804,0.044611,-0.027874,0.0045001,0.029288,-11.388
0.018445,0.011043,0.3018,0.44489,5.9092,-0.00095814,-0.013661,0.66519,0.80828,6.2726,21.516,-0.28635,0.044606,-0.02743,0.0045213,0.029489,-11.385
0.017794,0.011168,0.30273,0.44384,5.9391,-0.0022435,-0.013933,0.61079,0.7519,6.2472,21.52,-0.29222,0.04459,-0.02701,0.0045429,0.029684,-11.382
0.017137,0.011276,0.30362,0.44288,5.9679,-0.0037886,-0.014201,-0.8376,-0.69835,4.8267,21.523,-0.29799,0.04456,-0.026602,0.0045648,0.029873,-11.379
0.016477,0.011364,0.30446,0.44161,5.9961,-0.0054189,-0.014465,0.60899,0.74614,6.3006,21.527,-0.30368,0.044514,-0.02617,0.0045869,0.030055,-11.376
0.015824,0.011429,0.30525,0.44049,6.0243,-0.0061255,-0.014724,0.45283,0.58806,6.1719,21.53,-0.30928,0.044455,-0.025697,0.0046089,0.03023,-11.373
0.015182,0.011465,0.30601,0.43958,6.0515,-0.0060319,-0.014979,-0.10302,0.030547,5.6424,21.534,-0.31477,0.044394,-0.025227,0.0046307,0.030399,-11.37
0.014552,0.011472,0.30672,0.43882,6.0774,-0.0058331,-0.015228,0.63175,0.76385,6.4025,21.537,-0.32017,0.044335,-0.024768,0.004652,0.030562,-11.367
0.013937,0.011457,0.30739,0.43816,6.1025,-0.0058467,-0.015474,0.25859,0.38936,6.0537,21.54,-0.32547,0.044277,-0.024306,0.0046725,0.030719,-11.364
0.01334,0.011426,0.308,0.43759,6.1267,-0.0060938,-0.015714,0.17499,0.30458,5.9937,21.544,-0.33068,0.044217,-0.023831,0.0046922,0.03087,-11.361
0.012766,0.011388,0.30857,0.43709,6.1503,-0.0064721,-0.01595,0.62088,0.74939,6.4626,21.547,-0.33578,0.044154,-0.023338,0.0047108,0.031015,-11.358
0.012217,0.011346,0.30909,0.43664,6.1732,-0.0068496,-0.016181,-0.34955,-0.222,5.5145,21.55,-0.34078,0.044088,-0.022827,0.0047284,0.031154,-11.355
0.011693,0.011306,0.30956,0.43622,6.1953,-0.0071471,-0.016406,-0.08704,0.039623,5.7987,21.554,-0.34567,0.044018,-0.022299,0.0047451,0.031288,-11.352
0.011195,0.011271,0.30998,0.43583,6.2168,-0.0073288,-0.016626,0.27445,0.40031,6.1812,21.557,-0.35045,0.043945,-0.021758,0.0047608,0.031418,-11.349
0.010721,0.01124,0.31035,0.43546,6.2374,-0.0074026,-0.016841,0.0975,0.22261,6.0245,21.56,-0.35511,0.043872,-0.021205,0.0047756,0.031542,-11.345
0.010269,0.011216,0.31068,0.43512,6.2572,-0.0074042,-0.01705,0.18251,0.30695,6.129,21.564,-0.35965,0.043797,-0.020645,0.0047898,0.031662,-11.342
0.0098367,0.011197,0.31095,0.43479,6.2762,-0.0073588,-0.017254,-0.27509,-0.15125,5.6901,21.567,-0.36408,0.043724,-0.020078,0.0048032,0.031777,-11.339
0.0094203,0.011183,0.31119,0.43445,6.2944,-0.0073069,-0.017451,0.75587,0.87913,6.739,21.57,-0.36839,0.04365,-0.019507,0.004816,0.031888,-11.336
0.0090182,0.011178,0.31138,0.43437,6.3126,-0.0063563,-0.017643,0.48026,0.60325,6.4815,21.573,-0.37257,0.043581,-0.018886,0.0048283,0.031996,-11.333
0.0086297,0.011193,0.31152,0.43427,6.3299,-0.0046529,-0.017829,0.33379,0.45655,6.3522,21.576,-0.37661,0.043526,-0.018254,0.0048403,0.032099,-11.33
0.0082505,0.011229,0.31161,0.43402,6.346,-0.003306,-0.018008,-0.49449,-0.37208,5.5399,21.58,-0.38053,0.043486,-0.017635,0.0048522,0.032198,-11.327
0.0078747,0.01128,0.31166,0.43376,6.3608,-0.0025929,-0.018181,1.2258,1.348,7.275,21.583,-0.38431,0.043457,-0.017036,0.0048642,0.032294,-11.324
0.007497,0.011336,0.31167,0.4335,6.3745,-0.0024928,-0.018349,0.14761,0.26945,6.2105,21.586,-0.38797,0.043433,-0.016454,0.0048765,0.032386,-11.321
0.0071131,0.011391,0.31165,0.43323,6.3872,-0.0028918,-0.01851,0.16769,0.28927,6.2432,21.589,-0.39151,0.043406,-0.015891,0.004889,0.032474,-11.317
0.0067182,0.011439,0.3116,0.43309,6.3986,-0.0036219,-0.018666,-0.26827,-0.14679,5.8187,21.592,-0.39493,0.043374,-0.015356,0.0049018,0.032559,-11.314
0.0063071,0.011475,0.31153,0.43305,6.4087,-0.0045597,-0.018817,1.0274,1.149,7.1246,21.595,-0.39824,0.043333,-0.014855,0.0049147,0.032639,-11.311
0.0058775,0.011498,0.31143,0.43314,6.4178,-0.0055958,-0.018963,0.3042,0.4259,6.4106,21.598,-0.40144,0.043282,-0.014374,0.0049278,0.032716,-11.308
0.0054327,0.011505,0.31131,0.43309,6.427,-0.0061717,-0.019104,0.082123,0.2039,6.1978,21.601,-0.40454,0.043222,-0.013861,0.0049408,0.032788,-11.305
0.0049789,0.011491,0.31116,0.4333,6.4356,-0.0054767,-0.01924,0.82235,0.94449,6.9468,21.604,-0.40753,0.043163,-0.013354,0.0049536,0.032855,-11.302
0.0045167,0.011452,0.31098,0.43356,6.4429,-0.0044425,-0.019371,0.49719,0.61977,6.6291,21.607,-0.41041,0.043114,-0.012877,0.004966,0.032918,-11.299
0.0040462,0.01139,0.31077,0.43391,6.449,-0.0037456,-0.019498,0.62362,0.74676,6.7619,21.61,-0.4132,0.043073,-0.012421,0.0049777,0.032976,-11.296
0.0035705,0.011313,0.31053,0.43434,6.4543,-0.0035858,-0.019619,0.10134,0.22515,6.2451,21.613,-0.41589,0.043037,-0.011969,0.0049887,0.03303,-11.293
0.0030939,0.011229,0.31024,0.43481,6.4589,-0.003874,-0.019737,0.58194,0.7065,6.7306,21.617,-0.41848,0.043,-0.011508,0.0049988,0.033079,-11.289
0.0026226,0.011143,0.30992,0.4353,6.463,-0.0044318,-0.019849,0.58482,0.71019,6.7379,21.62,-0.42097,0.042959,-0.011029,0.0050079,0.033123,-11.286
0.0021629,0.01106,0.30957,0.43578,6.4668,-0.0050832,-0.019957,0.29305,0.41927,6.4503,21.623,-0.42336,0.042911,-0.010528,0.0050162,0.033162,-11.283
0.001721,0.010982,0.30917,0.43625,6.4704,-0.0056947,-0.02006,0.51888,0.64595,6.6801,21.626,-0.42563,0.042857,-0.010005,0.0050237,0.033197,-11.28
0.0013026,0.010911,0.30875,0.43667,6.4737,-0.0062334,-0.020157,0.20079,0.32871,6.3657,21.629,-0.4278,0.042798,-0.0094611,0.0050305,0.033228,-11.277
0.00091262,0.010847,0.3083,0.43707,6.4768,-0.006704,-0.020248,0.2285,0.35726,6.397,21.632,-0.42985,0.042733,-0.0088997,0.0050367,0.033254,-11.274
0.00055548,0.010789,0.30783,0.43741,6.4797,-0.0071335,-0.020334,-0.3718,-0.24222,5.8001,21.635,-0.43177,0.042664,-0.008323,0.0050424,0.033277,-11.271
0.00023476,0.010737,0.30733,0.43769,6.4826,-0.0075453,-0.020415,-0.1832,-0.052852,5.992,21.638,-0.43357,0.04259,-0.0077335,0.0050476,0.033297,-11.268
-4.62E-05,0.010693,0.30683,0.43791,6.486,-0.0074964,-0.020489,-0.17768,-0.046603,6.0015,21.641,-0.43524,0.042514,-0.0071044,0.0050524,0.033313,-11.265
-0.00028376,0.010667,0.3063,0.43834,6.4901,-0.0061159,-0.020556,1.1573,1.2894,7.3411,21.644,-0.43677,0.042445,-0.0064193,0.005057,0.033327,-11.262
-0.00047382,0.010669,0.30576,0.43842,6.4938,-0.0046891,-0.020617,0.85193,0.98459,7.0399,21.647,-0.43816,0.042392,-0.0057442,0.0050616,0.033339,-11.259
-0.00061835,0.010693,0.30521,0.4383,6.497,-0.0039901,-0.020671,0.16989,0.30298,6.3617,21.65,-0.4394,0.042349,-0.0050905,0.0050665,0.033349,-11.256
-0.0007217,0.010729,0.30468,0.43803,6.4998,-0.0040472,-0.020718,-0.042313,0.091037,6.1528,21.653,-0.44051,0.042309,-0.0044672,0.0050718,0.033357,-11.252
-0.00078815,0.010768,0.30416,0.43766,6.5025,-0.0047338,-0.02076,0.57383,0.70732,6.7721,21.656,-0.44148,0.042266,-0.0038681,0.0050777,0.033365,-11.249
-0.0008253,0.010838,0.30367,0.42484,6.5049,-0.0063943,-0.020796,-0.31981,-0.19864,5.8814,21.659,-0.44233,0.042212,-0.0033125,0.0050842,0.033372,-11.246
-0.00084272,0.011049,0.30317,0.37962,6.507,-0.009442,-0.020826,0.73167,0.80812,6.9355,21.662,-0.44306,0.042133,-0.0028003,0.0050922,0.03338,-11.243
-0.00084966,0.011495,0.30265,0.30371,6.5086,-0.013585,-0.020851,0.39119,0.39225,6.5972,21.664,-0.44366,0.042019,-0.0023226,0.0051035,0.033387,-11.24
-0.00085733,0.012234,0.30213,0.20424,6.5096,-0.018891,-0.020872,0.10616,0.008269,6.3136,21.665,-0.44416,0.041858,-0.0018972,0.0051209,0.033393,-11.237
